scenarios,locs,techs,carriers,units,flow_out_sum
1,PRT_2,biofuel_to_diesel,diesel,kilogram,134773082.68154448
1,PRT_1,biofuel_to_methane,methane,cubic meter,12482.233326536641
1,PRT_2,biofuel_to_methane,methane,cubic meter,13301.25101019816
1,PRT_1,biofuel_to_methanol,methanol,kilogram,114284674.52930044
1,PRT_2,biofuel_to_methanol,methanol,kilogram,8258303.332376216
1,PRT_1,ccgt,electricity,kilowatt hour,101939.38133959999
1,PRT_2,ccgt,electricity,kilowatt hour,96056.82196381167
1,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,941812.5862692
1,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,994424.1030672
1,PRT_1,chp_hydrogen,electricity,kilowatt hour,601283.8802672001
1,PRT_2,chp_hydrogen,electricity,kilowatt hour,612515.6035895
1,PRT_1,chp_methane_extraction,electricity,kilowatt hour,436336.70219680003
1,PRT_2,chp_methane_extraction,electricity,kilowatt hour,433460.5630285
1,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223224091.2922181
1,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218474982.6488345
1,ESP,el_import,electricity,kilowatt hour,11612678404.225693
1,PRT_1,electrolysis,hydrogen,kg,13743743900.195366
1,PRT_2,electrolysis,hydrogen,kg,103900.87326808528
1,PRT_1,existing_pv,electricity,kilowatt hour,1759370308.2968757
1,PRT_1,existing_wind,electricity,kilowatt hour,16096485165.312014
1,PRT_1,heat_storage_big,heat,unit,114668.5245079222
1,PRT_2,heat_storage_big,heat,unit,150460.07697645217
1,PRT_1,heat_storage_small,heat,unit,493965476.3859866
1,PRT_2,heat_storage_small,heat,unit,24411820.640873216
1,PRT_1,hydro_reservoir,electricity,kilowatt hour,2159077623.156326
1,PRT_2,hydro_reservoir,electricity,kilowatt hour,394078597.4214926
1,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2261485451.313285
1,PRT_2,hydro_run_of_river,electricity,kilowatt hour,331322865.9952011
1,PRT_1,methane_boiler,heat,megajoule,1206995.42075724
1,PRT_2,methane_boiler,heat,megajoule,1316400.34179132
1,PRT_1,methane_storage,methane,unit,2823.3357417985276
1,PRT_2,methane_storage,methane,unit,2869.1697273554123
1,PRT_1,open_field_pv,electricity,kilowatt hour,71407272169.10677
1,PRT_1,pumped_hydro,electricity,kilowatt hour,6483895954.247361
1,PRT_2,pumped_hydro,electricity,kilowatt hour,901878554.3960401
1,PRT_1,roof_mounted_pv,electricity,kilowatt hour,4010077.7319987
1,PRT_1,waste_supply,waste,kilowatt hour,1028343401.70035
1,PRT_2,waste_supply,waste,kilowatt hour,1006429123.3276004
1,PRT_1,wind_offshore,electricity,kilowatt hour,4644234.2114918
1,PRT_1,wind_onshore,electricity,kilowatt hour,75550485405.703
2,PRT_1,battery,electricity,kilogram,11303324.22888032
2,PRT_2,battery,electricity,kilogram,20146545.65033552
2,PRT_1,biofuel_boiler,heat,megajoule,68558592.67705512
2,PRT_2,biofuel_boiler,heat,megajoule,7233374.03834196
2,PRT_1,biofuel_supply,biofuel,kilogram,1761783186.2590764
2,PRT_2,biofuel_supply,biofuel,kilogram,1837703802.42347
2,PRT_1,biofuel_to_diesel,diesel,kilogram,262418.5405919287
2,PRT_2,biofuel_to_diesel,diesel,kilogram,134552730.29689747
2,PRT_1,biofuel_to_methane,methane,cubic meter,102676974.36435066
2,PRT_2,biofuel_to_methane,methane,cubic meter,82181968.78950547
2,PRT_1,biofuel_to_methanol,methanol,kilogram,121098448.2035594
2,PRT_2,biofuel_to_methanol,methanol,kilogram,976932383.6220161
2,PRT_1,ccgt,electricity,kilowatt hour,446892.1405427
2,PRT_2,ccgt,electricity,kilowatt hour,1738790.1685674002
2,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,5551003.2124654995
2,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,3262814.8351179
2,PRT_1,chp_hydrogen,electricity,kilowatt hour,1201457.1434002002
2,PRT_2,chp_hydrogen,electricity,kilowatt hour,1459795.3231663
2,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1755537.6681662
2,PRT_2,chp_methane_extraction,electricity,kilowatt hour,1290147.8540286
2,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223432146.2736106
2,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218701928.60939288
2,ESP,el_import,electricity,kilowatt hour,21566956494.682472
2,PRT_1,electrolysis,hydrogen,kg,2116074.885733275
2,PRT_2,electrolysis,hydrogen,kg,8254033446.363629
2,PRT_1,existing_pv,electricity,kilowatt hour,1771892286.672928
2,PRT_1,existing_wind,electricity,kilowatt hour,16247716749.944359
2,PRT_1,heat_storage_big,heat,unit,283602.0324663266
2,PRT_2,heat_storage_big,heat,unit,380336.54366084083
2,PRT_1,heat_storage_small,heat,unit,7050391.320111334
2,PRT_2,heat_storage_small,heat,unit,598393524.1729083
2,PRT_1,hydro_reservoir,electricity,kilowatt hour,2163086249.954603
2,PRT_2,hydro_reservoir,electricity,kilowatt hour,394468615.6969194
2,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2680688334.3582506
2,PRT_2,hydro_run_of_river,electricity,kilowatt hour,365239627.76966566
2,PRT_1,methane_boiler,heat,megajoule,7409123.091762841
2,PRT_2,methane_boiler,heat,megajoule,2320555.15967832
2,PRT_1,methane_storage,methane,unit,2821.586605255434
2,PRT_2,methane_storage,methane,unit,2919.4684708413165
2,PRT_1,open_field_pv,electricity,kilowatt hour,3877041315.1331754
2,PRT_1,pumped_hydro,electricity,kilowatt hour,3865453606.716496
2,PRT_2,pumped_hydro,electricity,kilowatt hour,457762020.430567
2,PRT_1,roof_mounted_pv,electricity,kilowatt hour,8222550.527807
2,PRT_1,waste_supply,waste,kilowatt hour,1028705319.5494164
2,PRT_2,waste_supply,waste,kilowatt hour,1006791041.1776078
2,PRT_1,wind_offshore,electricity,kilowatt hour,11913736.9375214
2,PRT_1,wind_onshore,electricity,kilowatt hour,99730914212.9922
3,PRT_1,battery,electricity,kilogram,4513219.3366378555
3,PRT_2,battery,electricity,kilogram,7816062.3017547205
3,PRT_1,biofuel_boiler,heat,megajoule,99014400.35352504
3,PRT_2,biofuel_boiler,heat,megajoule,2008693.6869322802
3,PRT_1,biofuel_supply,biofuel,kilogram,1780471098.774001
3,PRT_2,biofuel_supply,biofuel,kilogram,1836834838.8650534
3,PRT_1,biofuel_to_diesel,diesel,kilogram,53088.65143176
3,PRT_2,biofuel_to_diesel,diesel,kilogram,134845998.60602513
3,PRT_1,biofuel_to_methane,methane,cubic meter,102713088.18787917
3,PRT_2,biofuel_to_methane,methane,cubic meter,82069759.05252877
3,PRT_1,biofuel_to_methanol,methanol,kilogram,120998725.01436536
3,PRT_2,biofuel_to_methanol,methanol,kilogram,976937244.4356595
3,PRT_1,ccgt,electricity,kilowatt hour,177681.1349561
3,PRT_2,ccgt,electricity,kilowatt hour,11511043.7660885
3,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,2925661.0893584
3,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,1097887.3884557
3,PRT_1,chp_hydrogen,electricity,kilowatt hour,471023.81074760004
3,PRT_2,chp_hydrogen,electricity,kilowatt hour,506876.90919319994
3,PRT_1,chp_methane_extraction,electricity,kilowatt hour,633279.2341262001
3,PRT_2,chp_methane_extraction,electricity,kilowatt hour,256156.30958059998
3,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223190300.6307404
3,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218440481.9296706
3,ESP,el_import,electricity,kilowatt hour,20892963913.708153
3,PRT_1,electrolysis,hydrogen,kg,8252302604.532218
3,PRT_2,electrolysis,hydrogen,kg,2437208.575050834
3,PRT_1,existing_pv,electricity,kilowatt hour,1771196721.4245307
3,PRT_1,existing_wind,electricity,kilowatt hour,16259508664.997404
3,PRT_1,heat_storage_big,heat,unit,133787.9627542688
3,PRT_2,heat_storage_big,heat,unit,185326.19144765
3,PRT_1,heat_storage_small,heat,unit,6576725.031336041
3,PRT_2,heat_storage_small,heat,unit,472405735.3279525
3,PRT_1,hydro_reservoir,electricity,kilowatt hour,2157851513.6335006
3,PRT_2,hydro_reservoir,electricity,kilowatt hour,393931800.6696758
3,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2677455912.1111627
3,PRT_2,hydro_run_of_river,electricity,kilowatt hour,353766577.08331
3,PRT_1,methane_boiler,heat,megajoule,6452796.658944241
3,PRT_2,methane_boiler,heat,megajoule,732888.3760704
3,PRT_1,methane_storage,methane,unit,2821.1356064775146
3,PRT_2,methane_storage,methane,unit,2820.90786353867
3,PRT_1,open_field_pv,electricity,kilowatt hour,18774418401.81234
3,PRT_1,pumped_hydro,electricity,kilowatt hour,3043637524.613391
3,PRT_2,pumped_hydro,electricity,kilowatt hour,392579771.9715992
3,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2151187.1533077
3,PRT_1,waste_supply,waste,kilowatt hour,1028237194.6072315
3,PRT_2,waste_supply,waste,kilowatt hour,1006322916.2349601
3,PRT_1,wind_offshore,electricity,kilowatt hour,5300782.9067857
3,PRT_1,wind_onshore,electricity,kilowatt hour,85152013862.25278
4,PRT_1,battery,electricity,kilogram,11998153.656654047
4,PRT_2,battery,electricity,kilogram,14850144.6539472
4,PRT_1,biofuel_boiler,heat,megajoule,136942599.57306623
4,PRT_2,biofuel_boiler,heat,megajoule,4434139.168026481
4,PRT_1,biofuel_supply,biofuel,kilogram,1765223421.8695023
4,PRT_2,biofuel_supply,biofuel,kilogram,1837170495.502099
4,PRT_1,biofuel_to_diesel,diesel,kilogram,202730.3054177667
4,PRT_2,biofuel_to_diesel,diesel,kilogram,134843996.65994668
4,PRT_1,biofuel_to_methane,methane,cubic meter,102726222.4807028
4,PRT_2,biofuel_to_methane,methane,cubic meter,82086775.70597786
4,PRT_1,biofuel_to_methanol,methanol,kilogram,121026464.58195843
4,PRT_2,biofuel_to_methanol,methanol,kilogram,976892284.3827995
4,PRT_1,ccgt,electricity,kilowatt hour,322932.5339386
4,PRT_2,ccgt,electricity,kilowatt hour,2849562.9757505
4,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,5542607.0070655
4,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,2230496.2040677
4,PRT_1,chp_hydrogen,electricity,kilowatt hour,877404.2732698
4,PRT_2,chp_hydrogen,electricity,kilowatt hour,949519.4006569
4,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1078134.2422996
4,PRT_2,chp_methane_extraction,electricity,kilowatt hour,600969.2552024
4,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223301090.3641792
4,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218553315.3667689
4,ESP,el_import,electricity,kilowatt hour,20046690545.4212
4,PRT_1,electrolysis,hydrogen,kg,359360.4839586135
4,PRT_2,electrolysis,hydrogen,kg,8258505630.770465
4,PRT_1,existing_pv,electricity,kilowatt hour,1772117240.953973
4,PRT_1,existing_wind,electricity,kilowatt hour,16296862944.81677
4,PRT_1,heat_storage_big,heat,unit,283201.2085879418
4,PRT_2,heat_storage_big,heat,unit,416882.89785235684
4,PRT_1,heat_storage_small,heat,unit,316349950.4495528
4,PRT_2,heat_storage_small,heat,unit,562267708.1211259
4,PRT_1,hydro_reservoir,electricity,kilowatt hour,2159453705.966986
4,PRT_2,hydro_reservoir,electricity,kilowatt hour,394084071.5579601
4,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2678343262.4510627
4,PRT_2,hydro_run_of_river,electricity,kilowatt hour,378995642.94759506
4,PRT_1,methane_boiler,heat,megajoule,8343701.12112732
4,PRT_2,methane_boiler,heat,megajoule,1469330.46958212
4,PRT_1,methane_storage,methane,unit,2911.7297847060045
4,PRT_2,methane_storage,methane,unit,2853.323855261861
4,PRT_1,open_field_pv,electricity,kilowatt hour,8369022647.850175
4,PRT_1,pumped_hydro,electricity,kilowatt hour,3637650442.922472
4,PRT_2,pumped_hydro,electricity,kilowatt hour,425614455.5811944
4,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2459282.3825662998
4,PRT_1,waste_supply,waste,kilowatt hour,1028385342.1886171
4,PRT_2,waste_supply,waste,kilowatt hour,1006471063.8162433
4,PRT_1,wind_offshore,electricity,kilowatt hour,4227514.0777308
4,PRT_1,wind_onshore,electricity,kilowatt hour,96611563564.67624
5,PRT_1,battery,electricity,kilogram,10146618.671827871
5,PRT_2,battery,electricity,kilogram,15307159.529772032
5,PRT_1,biofuel_boiler,heat,megajoule,713778506.4201484
5,PRT_2,biofuel_boiler,heat,megajoule,2871770.97758148
5,PRT_1,biofuel_supply,biofuel,kilogram,1796042185.6531825
5,PRT_2,biofuel_supply,biofuel,kilogram,1836981673.9077544
5,PRT_1,biofuel_to_diesel,diesel,kilogram,95225.178943517
5,PRT_2,biofuel_to_diesel,diesel,kilogram,134816451.99791172
5,PRT_1,biofuel_to_methane,methane,cubic meter,102743893.77197492
5,PRT_2,biofuel_to_methane,methane,cubic meter,82086473.43952575
5,PRT_1,biofuel_to_methanol,methanol,kilogram,121011668.91466048
5,PRT_2,biofuel_to_methanol,methanol,kilogram,976886440.414
5,PRT_1,ccgt,electricity,kilowatt hour,316329.97334120004
5,PRT_2,ccgt,electricity,kilowatt hour,6542205.9184986
5,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,5630460.452569
5,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,1693121.8411878
5,PRT_1,chp_hydrogen,electricity,kilowatt hour,727093.9542828
5,PRT_2,chp_hydrogen,electricity,kilowatt hour,756580.7056619
5,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1022340.4102072001
5,PRT_2,chp_methane_extraction,electricity,kilowatt hour,440643.0147902
5,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223265948.4723567
5,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218519402.8154276
5,ESP,el_import,electricity,kilowatt hour,21056708026.26507
5,PRT_1,electrolysis,hydrogen,kg,4007107.1634812355
5,PRT_2,electrolysis,hydrogen,kg,8252752177.59197
5,PRT_1,existing_pv,electricity,kilowatt hour,1767064925.368819
5,PRT_1,existing_wind,electricity,kilowatt hour,16181708300.486832
5,PRT_1,heat_storage_big,heat,unit,250584.8931851859
5,PRT_2,heat_storage_big,heat,unit,310553.65123185725
5,PRT_1,heat_storage_small,heat,unit,415396946.87747216
5,PRT_2,heat_storage_small,heat,unit,479983956.5222107
5,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158632720.38488
5,PRT_2,hydro_reservoir,electricity,kilowatt hour,394005875.41280156
5,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2677881929.308387
5,PRT_2,hydro_run_of_river,electricity,kilowatt hour,359798100.268034
5,PRT_1,methane_boiler,heat,megajoule,9979007.37094584
5,PRT_2,methane_boiler,heat,megajoule,1051322.7526056
5,PRT_1,methane_storage,methane,unit,2813.740588186865
5,PRT_2,methane_storage,methane,unit,2865.059031183622
5,PRT_1,open_field_pv,electricity,kilowatt hour,12299725849.004902
5,PRT_1,pumped_hydro,electricity,kilowatt hour,3183419043.8376737
5,PRT_2,pumped_hydro,electricity,kilowatt hour,507165776.95843834
5,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2910185.1492478
5,PRT_1,waste_supply,waste,kilowatt hour,1028314638.7168117
5,PRT_2,waste_supply,waste,kilowatt hour,1006400360.3447025
5,PRT_1,wind_offshore,electricity,kilowatt hour,3885424.1426088
5,PRT_1,wind_onshore,electricity,kilowatt hour,91637704825.63536
6,PRT_1,battery,electricity,kilogram,8991477.476136064
6,PRT_2,battery,electricity,kilogram,10469740.782252545
6,PRT_1,biofuel_boiler,heat,megajoule,15776593396.881575
6,PRT_2,biofuel_boiler,heat,megajoule,4680165.158866799
6,PRT_1,biofuel_supply,biofuel,kilogram,2389305955.9117126
6,PRT_2,biofuel_supply,biofuel,kilogram,1836717285.5997462
6,PRT_1,biofuel_to_diesel,diesel,kilogram,65329.0691884614
6,PRT_2,biofuel_to_diesel,diesel,kilogram,134891049.55363616
6,PRT_1,biofuel_to_methane,methane,cubic meter,102807534.9607688
6,PRT_2,biofuel_to_methane,methane,cubic meter,82025097.52481441
6,PRT_1,biofuel_to_methanol,methanol,kilogram,120977802.40664792
6,PRT_2,biofuel_to_methanol,methanol,kilogram,976854495.6576504
6,PRT_1,ccgt,electricity,kilowatt hour,335859.9121439
6,PRT_2,ccgt,electricity,kilowatt hour,2511937.8289149
6,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,5673487.976220599
6,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,1841669.1923049001
6,PRT_1,chp_hydrogen,electricity,kilowatt hour,880459.2119239
6,PRT_2,chp_hydrogen,electricity,kilowatt hour,875698.7686817
6,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1259905.8838173
6,PRT_2,chp_methane_extraction,electricity,kilowatt hour,478578.039222
6,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223235764.2410712
6,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218486583.7965812
6,ESP,el_import,electricity,kilowatt hour,19893982247.5682
6,PRT_1,electrolysis,hydrogen,kg,7719962205.979399
6,PRT_2,electrolysis,hydrogen,kg,537615386.8582522
6,PRT_1,existing_pv,electricity,kilowatt hour,1769104993.0203156
6,PRT_1,existing_wind,electricity,kilowatt hour,16223546432.487663
6,PRT_1,heat_storage_big,heat,unit,183113.07246162923
6,PRT_2,heat_storage_big,heat,unit,255911.3889541098
6,PRT_1,heat_storage_small,heat,unit,261884226.8921419
6,PRT_2,heat_storage_small,heat,unit,421975697.5622352
6,PRT_1,hydro_reservoir,electricity,kilowatt hour,2157183481.401669
6,PRT_2,hydro_reservoir,electricity,kilowatt hour,393835434.9811484
6,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2677000664.3028445
6,PRT_2,hydro_run_of_river,electricity,kilowatt hour,351784344.4504402
6,PRT_1,methane_boiler,heat,megajoule,12674017.18841544
6,PRT_2,methane_boiler,heat,megajoule,2174607.66819132
6,PRT_1,methane_storage,methane,unit,2787.9214946639445
6,PRT_2,methane_storage,methane,unit,2820.977486811371
6,PRT_1,open_field_pv,electricity,kilowatt hour,18600742551.480423
6,PRT_1,pumped_hydro,electricity,kilowatt hour,3606742167.0466537
6,PRT_2,pumped_hydro,electricity,kilowatt hour,459308786.307787
6,PRT_1,roof_mounted_pv,electricity,kilowatt hour,867969.5087412
6,PRT_1,waste_supply,waste,kilowatt hour,1028190751.587637
6,PRT_2,waste_supply,waste,kilowatt hour,1006276473.2149905
6,PRT_1,wind_offshore,electricity,kilowatt hour,3367865.9265892003
6,PRT_1,wind_onshore,electricity,kilowatt hour,85126408348.21324
7,PRT_1,battery,electricity,kilogram,26799336.595472064
7,PRT_2,battery,electricity,kilogram,35586369.30862458
7,PRT_1,biofuel_boiler,heat,megajoule,2110528228.5074944
7,PRT_2,biofuel_boiler,heat,megajoule,7971779.94017832
7,PRT_1,biofuel_supply,biofuel,kilogram,1841468593.872755
7,PRT_2,biofuel_supply,biofuel,kilogram,1837588100.2623594
7,PRT_1,biofuel_to_diesel,diesel,kilogram,639446.0386988457
7,PRT_2,biofuel_to_diesel,diesel,kilogram,134625169.38934726
7,PRT_1,biofuel_to_methane,methane,cubic meter,102789518.23631392
7,PRT_2,biofuel_to_methane,methane,cubic meter,82148179.79179241
7,PRT_1,biofuel_to_methanol,methanol,kilogram,121064993.91850433
7,PRT_2,biofuel_to_methanol,methanol,kilogram,976847150.5745342
7,PRT_1,ccgt,electricity,kilowatt hour,557239.5810828
7,PRT_2,ccgt,electricity,kilowatt hour,6637077.2587763
7,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,8461273.6929058
7,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,3557810.0880569997
7,PRT_1,chp_hydrogen,electricity,kilowatt hour,1635730.4088780999
7,PRT_2,chp_hydrogen,electricity,kilowatt hour,1679742.932781
7,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1919836.4018772999
7,PRT_2,chp_methane_extraction,electricity,kilowatt hour,1308173.8936792
7,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223476187.0986842
7,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218741979.9230154
7,ESP,el_import,electricity,kilowatt hour,15103422051.716072
7,PRT_1,electrolysis,hydrogen,kg,2139041.075407835
7,PRT_2,electrolysis,hydrogen,kg,8260531188.576658
7,PRT_1,existing_pv,electricity,kilowatt hour,1771984682.5094945
7,PRT_1,existing_wind,electricity,kilowatt hour,16312397276.422491
7,PRT_1,heat_storage_big,heat,unit,348522.2005899041
7,PRT_2,heat_storage_big,heat,unit,430014.9847446797
7,PRT_1,heat_storage_small,heat,unit,481626478.01964796
7,PRT_2,heat_storage_small,heat,unit,671813122.8758957
7,PRT_1,hydro_reservoir,electricity,kilowatt hour,2162231303.283648
7,PRT_2,hydro_reservoir,electricity,kilowatt hour,394326190.96417
7,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2679889050.62268
7,PRT_2,hydro_run_of_river,electricity,kilowatt hour,367966760.5432697
7,PRT_1,methane_boiler,heat,megajoule,16632777.14092476
7,PRT_2,methane_boiler,heat,megajoule,3178467.1370048397
7,PRT_1,methane_storage,methane,unit,2798.7336755170368
7,PRT_2,methane_storage,methane,unit,2864.221253383806
7,PRT_1,open_field_pv,electricity,kilowatt hour,7282396142.500579
7,PRT_1,pumped_hydro,electricity,kilowatt hour,5188634378.8607855
7,PRT_2,pumped_hydro,electricity,kilowatt hour,506029000.8722629
7,PRT_1,roof_mounted_pv,electricity,kilowatt hour,8636877.757863
7,PRT_1,waste_supply,waste,kilowatt hour,1028652268.0364269
7,PRT_2,waste_supply,waste,kilowatt hour,1006737989.6643187
7,PRT_1,wind_offshore,electricity,kilowatt hour,8917932.6613144
7,PRT_1,wind_onshore,electricity,kilowatt hour,103372561318.7072
8,PRT_1,battery,electricity,kilogram,20059545.649648543
8,PRT_2,battery,electricity,kilogram,27307584.23539536
8,PRT_1,biofuel_boiler,heat,megajoule,15827432822.129608
8,PRT_2,biofuel_boiler,heat,megajoule,6131244.83862348
8,PRT_1,biofuel_supply,biofuel,kilogram,2124690598.532354
8,PRT_2,biofuel_supply,biofuel,kilogram,1837044459.203234
8,PRT_1,biofuel_to_diesel,diesel,kilogram,52542622.0074964
8,PRT_2,biofuel_to_diesel,diesel,kilogram,134782400.8004015
8,PRT_1,biofuel_to_methane,methane,cubic meter,102735405.21820466
8,PRT_2,biofuel_to_methane,methane,cubic meter,82067408.77759582
8,PRT_1,biofuel_to_methanol,methanol,kilogram,121015727.52095288
8,PRT_2,biofuel_to_methanol,methanol,kilogram,976943604.9804691
8,PRT_1,ccgt,electricity,kilowatt hour,331746.1638141
8,PRT_2,ccgt,electricity,kilowatt hour,2569159.2023988003
8,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,4275159.676665399
8,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,1929659.7980099998
8,PRT_1,chp_hydrogen,electricity,kilowatt hour,924583.4024277
8,PRT_2,chp_hydrogen,electricity,kilowatt hour,903416.2545167
8,PRT_1,chp_methane_extraction,electricity,kilowatt hour,879808.9646768
8,PRT_2,chp_methane_extraction,electricity,kilowatt hour,611081.5037893
8,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223291637.7048908
8,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218540516.2178812
8,ESP,el_import,electricity,kilowatt hour,13325467861.279432
8,PRT_1,electrolysis,hydrogen,kg,1541226.2595583813
8,PRT_2,electrolysis,hydrogen,kg,8452300501.094133
8,PRT_1,existing_pv,electricity,kilowatt hour,1765075438.9820137
8,PRT_1,existing_wind,electricity,kilowatt hour,16150259012.240713
8,PRT_1,heat_storage_big,heat,unit,259797.87248948944
8,PRT_2,heat_storage_big,heat,unit,358295.2093416045
8,PRT_1,heat_storage_small,heat,unit,284901531.88541776
8,PRT_2,heat_storage_small,heat,unit,570569913.9284756
8,PRT_1,hydro_reservoir,electricity,kilowatt hour,2159047301.797226
8,PRT_2,hydro_reservoir,electricity,kilowatt hour,394010244.6512015
8,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2678216733.004975
8,PRT_2,hydro_run_of_river,electricity,kilowatt hour,342744087.73125243
8,PRT_1,methane_boiler,heat,megajoule,8496008.820012601
8,PRT_2,methane_boiler,heat,megajoule,1976664.3315894
8,PRT_1,methane_storage,methane,unit,2921.761587296456
8,PRT_2,methane_storage,methane,unit,2851.385575599157
8,PRT_1,open_field_pv,electricity,kilowatt hour,15121490589.358538
8,PRT_1,pumped_hydro,electricity,kilowatt hour,3615799642.767458
8,PRT_2,pumped_hydro,electricity,kilowatt hour,673372108.6645395
8,PRT_1,roof_mounted_pv,electricity,kilowatt hour,7734593.001179
8,PRT_1,waste_supply,waste,kilowatt hour,1028368045.7349272
8,PRT_2,waste_supply,waste,kilowatt hour,1006453767.3629171
8,PRT_1,wind_offshore,electricity,kilowatt hour,4451150.165459
8,PRT_1,wind_onshore,electricity,kilowatt hour,96485182260.23788
9,PRT_1,battery,electricity,kilogram,26065939.764959745
9,PRT_2,battery,electricity,kilogram,41143840.455835104
9,PRT_1,biofuel_boiler,heat,megajoule,21120676684.54161
9,PRT_2,biofuel_boiler,heat,megajoule,8880344.84964528
9,PRT_1,biofuel_supply,biofuel,kilogram,2593549767.117483
9,PRT_2,biofuel_supply,biofuel,kilogram,1837295022.3395116
9,PRT_1,biofuel_to_diesel,diesel,kilogram,706676.6654841271
9,PRT_2,biofuel_to_diesel,diesel,kilogram,134700487.66563836
9,PRT_1,biofuel_to_methane,methane,cubic meter,102844331.76899025
9,PRT_2,biofuel_to_methane,methane,cubic meter,82095747.09631746
9,PRT_1,biofuel_to_methanol,methanol,kilogram,121021505.92355056
9,PRT_2,biofuel_to_methanol,methanol,kilogram,976850883.850689
9,PRT_1,ccgt,electricity,kilowatt hour,2055573.9863425
9,PRT_2,ccgt,electricity,kilowatt hour,3139621.882771
9,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,7075037.2885047
9,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,3057185.8789296
9,PRT_1,chp_hydrogen,electricity,kilowatt hour,1539156.7122255
9,PRT_2,chp_hydrogen,electricity,kilowatt hour,1539028.0854121
9,PRT_1,chp_methane_extraction,electricity,kilowatt hour,1614849.8262135
9,PRT_2,chp_methane_extraction,electricity,kilowatt hour,981320.2938027
9,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223390963.7121136
9,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218647322.7618819
9,ESP,el_import,electricity,kilowatt hour,12177182668.818968
9,PRT_1,electrolysis,hydrogen,kg,808164776.8525474
9,PRT_2,electrolysis,hydrogen,kg,7453669068.243056
9,PRT_1,existing_pv,electricity,kilowatt hour,1762309482.0644655
9,PRT_1,existing_wind,electricity,kilowatt hour,16111636970.137976
9,PRT_1,heat_storage_big,heat,unit,305135.43447173183
9,PRT_2,heat_storage_big,heat,unit,396930.25124746584
9,PRT_1,heat_storage_small,heat,unit,193832349.173249
9,PRT_2,heat_storage_small,heat,unit,438445221.4187488
9,PRT_1,hydro_reservoir,electricity,kilowatt hour,2160591715.0223284
9,PRT_2,hydro_reservoir,electricity,kilowatt hour,394120288.9956185
9,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2678957676.9981256
9,PRT_2,hydro_run_of_river,electricity,kilowatt hour,341336106.1551799
9,PRT_1,methane_boiler,heat,megajoule,16839664.3121166
9,PRT_2,methane_boiler,heat,megajoule,2739043.49629176
9,PRT_1,methane_storage,methane,unit,2898.14352345539
