,spores,techs,locs,carriers,unit,flow_out_sum
11,4,biofuel_to_methane,PRT_2,methane,twh,3.478253207880418
12,4,biofuel_to_methanol,PRT_1,methanol,twh,0.7611727332198643
13,4,biofuel_to_methanol,PRT_2,methanol,twh,6.1439766313383615
14,4,ccgt,PRT_1,electricity,twh,0.0003229325339386
15,4,ccgt,PRT_2,electricity,twh,0.0028495629757505
16,4,chp_biofuel_extraction,PRT_1,electricity,twh,0.0055426070070655
17,4,chp_biofuel_extraction,PRT_2,electricity,twh,0.0022304962040677
18,4,chp_hydrogen,PRT_1,electricity,twh,0.0008774042732698
19,4,chp_hydrogen,PRT_2,electricity,twh,0.0009495194006569
20,4,chp_methane_extraction,PRT_1,electricity,twh,0.0010781342422996
21,4,chp_methane_extraction,PRT_2,electricity,twh,0.0006009692552024
22,4,chp_wte_back_pressure,PRT_1,electricity,twh,0.22330109036417928
23,4,chp_wte_back_pressure,PRT_2,electricity,twh,0.2185533153667689
26,4,el_import,ESP,electricity,twh,20.046690545421196
31,4,electrolysis,PRT_1,hydrogen,twh,0.0011964055464649
32,4,electrolysis,PRT_2,hydrogen,twh,27.49473685399228
33,4,existing_pv,PRT_1,electricity,twh,1.7721172409539732
34,4,existing_wind,PRT_1,electricity,twh,16.29686294481677
38,4,heat_storage_big,PRT_1,heat,twh,0.0462747072856114
39,4,heat_storage_big,PRT_2,heat,twh,0.0681181205641106
40,4,heat_storage_small,PRT_1,heat,twh,15.507350512232978
41,4,heat_storage_small,PRT_2,heat,twh,27.562142554957155
48,4,hydro_reservoir,PRT_1,electricity,twh,2.1594537059669863
49,4,hydro_reservoir,PRT_2,electricity,twh,0.3940840715579601
50,4,hydro_run_of_river,PRT_1,electricity,twh,2.6783432624510626
51,4,hydro_run_of_river,PRT_2,electricity,twh,0.3789956429475951
64,4,methane_boiler,PRT_1,heat,twh,0.0023176947558687
65,4,methane_boiler,PRT_2,heat,twh,0.0004081473526617
66,4,methane_storage,PRT_1,methane,twh,5.823459569412009
67,4,methane_storage,PRT_2,methane,twh,5.706647710523722
68,4,open_field_pv,PRT_1,electricity,twh,8.369022647850175
69,4,pumped_hydro,PRT_1,electricity,twh,3.637650442922472
70,4,pumped_hydro,PRT_2,electricity,twh,0.4256144555811944
71,4,roof_mounted_pv,PRT_1,electricity,twh,0.0024592823825663004
72,4,waste_supply,PRT_1,waste,twh,1.028385342188617
73,4,waste_supply,PRT_2,waste,twh,1.0064710638162433
74,4,wind_offshore,PRT_1,electricity,twh,0.004227514077730832
75,4,wind_onshore,PRT_1,electricity,twh,96.61156356467623
0,5,battery,PRT_1,electricity,twh,0.0024390910268817
1,5,battery,PRT_2,electricity,twh,0.0036796056561952
2,5,biofuel_boiler,PRT_1,heat,twh,0.1982718073389301
3,5,biofuel_boiler,PRT_2,heat,twh,0.0007977141604393
4,5,biofuel_supply,PRT_1,biofuel,twh,15.7547560145016
5,5,biofuel_supply,PRT_2,biofuel,twh,16.113874332524162
6,5,biofuel_to_diesel,PRT_1,diesel,twh,0.000715978789049
7,5,biofuel_to_diesel,PRT_2,diesel,twh,1.0136575338188851
10,5,biofuel_to_methane,PRT_1,methane,twh,4.353554820846395
11,5,biofuel_to_methane,PRT_2,methane,twh,3.4782403999799048
12,5,biofuel_to_methanol,PRT_1,methanol,twh,0.7610796787085565
13,5,biofuel_to_methanol,PRT_2,methanol,twh,6.14393987681761
14,5,ccgt,PRT_1,electricity,twh,0.0003163299733412
15,5,ccgt,PRT_2,electricity,twh,0.0065422059184986
16,5,chp_biofuel_extraction,PRT_1,electricity,twh,0.005630460452569
17,5,chp_biofuel_extraction,PRT_2,electricity,twh,0.0016931218411878998
18,5,chp_hydrogen,PRT_1,electricity,twh,0.0007270939542828999
19,5,chp_hydrogen,PRT_2,electricity,twh,0.0007565807056619
20,5,chp_methane_extraction,PRT_1,electricity,twh,0.0010223404102072
21,5,chp_methane_extraction,PRT_2,electricity,twh,0.0004406430147902
22,5,chp_wte_back_pressure,PRT_1,electricity,twh,0.2232659484723567
23,5,chp_wte_back_pressure,PRT_2,electricity,twh,0.21851940281542762
26,5,el_import,ESP,electricity,twh,21.05670802626507
31,5,electrolysis,PRT_1,hydrogen,twh,0.0133407134330894
32,5,electrolysis,PRT_2,hydrogen,twh,27.475582095466105
33,5,existing_pv,PRT_1,electricity,twh,1.7670649253688193
34,5,existing_wind,PRT_1,electricity,twh,16.181708300486832
38,5,heat_storage_big,PRT_1,heat,twh,0.0409452439845075
39,5,heat_storage_big,PRT_2,heat,twh,0.0507440606588002
40,5,heat_storage_small,PRT_1,heat,twh,20.362595435170203
41,5,heat_storage_small,PRT_2,heat,twh,23.528625319716213
48,5,hydro_reservoir,PRT_1,electricity,twh,2.15863272038488
49,5,hydro_reservoir,PRT_2,electricity,twh,0.3940058754128016
50,5,hydro_run_of_river,PRT_1,electricity,twh,2.677881929308387
51,5,hydro_run_of_river,PRT_2,electricity,twh,0.359798100268034
64,5,methane_boiler,PRT_1,heat,twh,0.0027719464919294
65,5,methane_boiler,PRT_2,heat,twh,0.000292034097946
66,5,methane_storage,PRT_1,methane,twh,5.62748117637373
67,5,methane_storage,PRT_2,methane,twh,5.730118062367245
68,5,open_field_pv,PRT_1,electricity,twh,12.299725849004902
69,5,pumped_hydro,PRT_1,electricity,twh,3.1834190438376737
70,5,pumped_hydro,PRT_2,electricity,twh,0.5071657769584383
71,5,roof_mounted_pv,PRT_1,electricity,twh,0.0029101851492478363
72,5,waste_supply,PRT_1,waste,twh,1.0283146387168116
73,5,waste_supply,PRT_2,waste,twh,1.0064003603447025
74,5,wind_offshore,PRT_1,electricity,twh,0.003885424142608875
75,5,wind_onshore,PRT_1,electricity,twh,91.63770482563535
0,6,battery,PRT_1,electricity,twh,0.0021614128548404
1,6,battery,PRT_2,electricity,twh,0.0025167646111184
2,6,biofuel_boiler,PRT_1,heat,twh,4.382387054689326
3,6,biofuel_boiler,PRT_2,heat,twh,0.001300045877463
4,6,biofuel_supply,PRT_1,biofuel,twh,20.958824174664144
5,6,biofuel_supply,PRT_2,biofuel,twh,16.11155513683988
6,6,biofuel_to_diesel,PRT_1,diesel,twh,0.0004911960089358
7,6,biofuel_to_diesel,PRT_2,diesel,twh,1.0142184176965126
10,6,biofuel_to_methane,PRT_1,methane,twh,4.356251481388509
11,6,biofuel_to_methane,PRT_2,methane,twh,3.4756397256277296
12,6,biofuel_to_methanol,PRT_1,methanol,twh,0.7608666818028171
13,6,biofuel_to_methanol,PRT_2,methanol,twh,6.143738966400317
14,6,ccgt,PRT_1,electricity,twh,0.0003358599121439
15,6,ccgt,PRT_2,electricity,twh,0.0025119378289149
16,6,chp_biofuel_extraction,PRT_1,electricity,twh,0.0056734879762206005
17,6,chp_biofuel_extraction,PRT_2,electricity,twh,0.0018416691923049998
18,6,chp_hydrogen,PRT_1,electricity,twh,0.0008804592119239999
19,6,chp_hydrogen,PRT_2,electricity,twh,0.0008756987686817999
20,6,chp_methane_extraction,PRT_1,electricity,twh,0.0012599058838173001
21,6,chp_methane_extraction,PRT_2,electricity,twh,0.000478578039222
22,6,chp_wte_back_pressure,PRT_1,electricity,twh,0.2232357642410712
23,6,chp_wte_back_pressure,PRT_2,electricity,twh,0.2184865837965812
26,6,el_import,ESP,electricity,twh,19.8939822475682
31,6,electrolysis,PRT_1,hydrogen,twh,25.70178418058026
32,6,electrolysis,PRT_2,hydrogen,twh,1.789862991102166
33,6,existing_pv,PRT_1,electricity,twh,1.7691049930203158
34,6,existing_wind,PRT_1,electricity,twh,16.223546432487662
38,6,heat_storage_big,PRT_1,heat,twh,0.0299204366767368
39,6,heat_storage_big,PRT_2,heat,twh,0.0418155864304101
40,6,heat_storage_small,PRT_1,heat,twh,12.837462102555977
41,6,heat_storage_small,PRT_2,heat,twh,20.685083213835057
48,6,hydro_reservoir,PRT_1,electricity,twh,2.157183481401669
49,6,hydro_reservoir,PRT_2,electricity,twh,0.3938354349811484
50,6,hydro_run_of_river,PRT_1,electricity,twh,2.6770006643028443
51,6,hydro_run_of_river,PRT_2,electricity,twh,0.3517843444504402
64,6,methane_boiler,PRT_1,heat,twh,0.0035205603301154
65,6,methane_boiler,PRT_2,heat,twh,0.0006040576856087
66,6,methane_storage,PRT_1,methane,twh,5.575842989327889
67,6,methane_storage,PRT_2,methane,twh,5.641954973622742
68,6,open_field_pv,PRT_1,electricity,twh,18.600742551480426
69,6,pumped_hydro,PRT_1,electricity,twh,3.606742167046654
70,6,pumped_hydro,PRT_2,electricity,twh,0.459308786307787
71,6,roof_mounted_pv,PRT_1,electricity,twh,0.0008679695087412758
72,6,waste_supply,PRT_1,waste,twh,1.028190751587637
73,6,waste_supply,PRT_2,waste,twh,1.0062764732149905
74,6,wind_offshore,PRT_1,electricity,twh,0.0033678659265892795
75,6,wind_onshore,PRT_1,electricity,twh,85.12640834821325
0,7,battery,PRT_1,electricity,twh,0.0064421482200654
1,7,battery,PRT_2,electricity,twh,0.0085544156991886
2,7,biofuel_boiler,PRT_1,heat,twh,0.5862578412520818
3,7,biofuel_boiler,PRT_2,heat,twh,0.0022143833167162
4,7,biofuel_supply,PRT_1,biofuel,twh,16.15323327958557
5,7,biofuel_supply,PRT_2,biofuel,twh,16.11919386195052
6,7,biofuel_to_diesel,PRT_1,diesel,twh,0.0048078649526229
7,7,biofuel_to_diesel,PRT_2,diesel,twh,1.0122193187168966
10,7,biofuel_to_methane,PRT_1,methane,twh,4.355488060860759
11,7,biofuel_to_methane,PRT_2,methane,twh,3.480855075923407
12,7,biofuel_to_methanol,PRT_1,methanol,twh,0.7614150560912222
13,7,biofuel_to_methanol,PRT_2,methanol,twh,6.14369277090902
14,7,ccgt,PRT_1,electricity,twh,0.0005572395810828
15,7,ccgt,PRT_2,electricity,twh,0.0066370772587763
16,7,chp_biofuel_extraction,PRT_1,electricity,twh,0.0084612736929058
17,7,chp_biofuel_extraction,PRT_2,electricity,twh,0.003557810088057
18,7,chp_hydrogen,PRT_1,electricity,twh,0.0016357304088781
19,7,chp_hydrogen,PRT_2,electricity,twh,0.001679742932781
20,7,chp_methane_extraction,PRT_1,electricity,twh,0.0019198364018773
21,7,chp_methane_extraction,PRT_2,electricity,twh,0.0013081738936792
22,7,chp_wte_back_pressure,PRT_1,electricity,twh,0.2234761870986842
23,7,chp_wte_back_pressure,PRT_2,electricity,twh,0.21874197992301542
26,7,el_import,ESP,electricity,twh,15.103422051716072
31,7,electrolysis,PRT_1,hydrogen,twh,0.0071214302099752
32,7,electrolysis,PRT_2,hydrogen,twh,27.50148046855813
33,7,existing_pv,PRT_1,electricity,twh,1.7719846825094945
34,7,existing_wind,PRT_1,electricity,twh,16.31239727642249
38,7,heat_storage_big,PRT_1,heat,twh,0.0569480719918144
39,7,heat_storage_big,PRT_2,heat,twh,0.0702638863961895
40,7,heat_storage_small,PRT_1,heat,twh,23.609141079394508
41,7,heat_storage_small,PRT_2,heat,twh,32.93201582724979
48,7,hydro_reservoir,PRT_1,electricity,twh,2.162231303283648
49,7,hydro_reservoir,PRT_2,electricity,twh,0.39432619096417
50,7,hydro_run_of_river,PRT_1,electricity,twh,2.67988905062268
51,7,hydro_run_of_river,PRT_2,electricity,twh,0.3679667605432697
64,7,methane_boiler,PRT_1,heat,twh,0.0046202158724791
65,7,methane_boiler,PRT_2,heat,twh,0.0008829075380569
66,7,methane_storage,PRT_1,methane,twh,5.597467351034074
67,7,methane_storage,PRT_2,methane,twh,5.728442506767612
68,7,open_field_pv,PRT_1,electricity,twh,7.2823961425005805
69,7,pumped_hydro,PRT_1,electricity,twh,5.188634378860786
70,7,pumped_hydro,PRT_2,electricity,twh,0.5060290008722629
71,7,roof_mounted_pv,PRT_1,electricity,twh,0.008636877757863079
72,7,waste_supply,PRT_1,waste,twh,1.028652268036427
73,7,waste_supply,PRT_2,waste,twh,1.0067379896643187
74,7,wind_offshore,PRT_1,electricity,twh,0.0089179326613144
75,7,wind_onshore,PRT_1,electricity,twh,103.3725613187072
0,8,battery,PRT_1,electricity,twh,0.0048220061657809
1,8,battery,PRT_2,electricity,twh,0.0065643231335085
2,8,biofuel_boiler,PRT_1,heat,twh,4.3965091172582245
3,8,biofuel_boiler,PRT_2,heat,twh,0.0017031235662843
4,8,biofuel_supply,PRT_1,biofuel,twh,18.637636829231177
5,8,biofuel_supply,PRT_2,biofuel,twh,16.114425080730122
6,8,biofuel_to_diesel,PRT_1,diesel,twh,0.3950573083270406
7,8,biofuel_to_diesel,PRT_2,diesel,twh,1.013401509777455
10,8,biofuel_to_methane,PRT_1,methane,twh,4.353195136364604
11,8,biofuel_to_methane,PRT_2,methane,twh,3.4774325753218567
12,8,biofuel_to_methanol,PRT_1,methanol,twh,0.7611052045342949
13,8,biofuel_to_methanol,PRT_2,methanol,twh,6.144299402392887
14,8,ccgt,PRT_1,electricity,twh,0.0003317461638141
15,8,ccgt,PRT_2,electricity,twh,0.0025691592023988
16,8,chp_biofuel_extraction,PRT_1,electricity,twh,0.0042751596766654
17,8,chp_biofuel_extraction,PRT_2,electricity,twh,0.0019296597980100001
18,8,chp_hydrogen,PRT_1,electricity,twh,0.0009245834024277
19,8,chp_hydrogen,PRT_2,electricity,twh,0.0009034162545167
20,8,chp_methane_extraction,PRT_1,electricity,twh,0.0008798089646768
21,8,chp_methane_extraction,PRT_2,electricity,twh,0.0006110815037893001
22,8,chp_wte_back_pressure,PRT_1,electricity,twh,0.2232916377048908
23,8,chp_wte_back_pressure,PRT_2,electricity,twh,0.2185405162178812
26,8,el_import,ESP,electricity,twh,13.325467861279432
31,8,electrolysis,PRT_1,hydrogen,twh,0.0051311474900656
32,8,electrolysis,PRT_2,hydrogen,twh,28.139930936484625
33,8,existing_pv,PRT_1,electricity,twh,1.7650754389820138
34,8,existing_wind,PRT_1,electricity,twh,16.150259012240713
38,8,heat_storage_big,PRT_1,heat,twh,0.0424506327597205
39,8,heat_storage_big,PRT_2,heat,twh,0.0585449688466674
40,8,heat_storage_small,PRT_1,heat,twh,13.965761366932243
41,8,heat_storage_small,PRT_2,heat,twh,27.969113427866453
48,8,hydro_reservoir,PRT_1,electricity,twh,2.159047301797226
49,8,hydro_reservoir,PRT_2,electricity,twh,0.3940102446512015
50,8,hydro_run_of_river,PRT_1,electricity,twh,2.678216733004975
51,8,hydro_run_of_river,PRT_2,electricity,twh,0.3427440877312524
64,8,methane_boiler,PRT_1,heat,twh,0.0023600024500035
65,8,methane_boiler,PRT_2,heat,twh,0.0005490734254415
66,8,methane_storage,PRT_1,methane,twh,5.843523174592912
67,8,methane_storage,PRT_2,methane,twh,5.702771151198315
68,8,open_field_pv,PRT_1,electricity,twh,15.121490589358537
69,8,pumped_hydro,PRT_1,electricity,twh,3.615799642767458
70,8,pumped_hydro,PRT_2,electricity,twh,0.6733721086645394
71,8,roof_mounted_pv,PRT_1,electricity,twh,0.007734593001179056
72,8,waste_supply,PRT_1,waste,twh,1.0283680457349271
73,8,waste_supply,PRT_2,waste,twh,1.006453767362917
74,8,wind_offshore,PRT_1,electricity,twh,0.004451150165459
75,8,wind_onshore,PRT_1,electricity,twh,96.48518226023789
0,9,battery,PRT_1,electricity,twh,0.0062658509050384
1,9,battery,PRT_2,electricity,twh,0.0098903462634219
2,9,biofuel_boiler,PRT_1,heat,twh,5.866854634594892
3,9,biofuel_boiler,PRT_2,heat,twh,0.0024667624582348
4,9,biofuel_supply,PRT_1,biofuel,twh,22.750436553662134
5,9,biofuel_supply,PRT_2,biofuel,twh,16.116623002978173
6,9,biofuel_to_diesel,PRT_1,diesel,twh,0.0053133583870987
7,9,biofuel_to_diesel,PRT_2,diesel,twh,1.012785621546153
10,9,biofuel_to_methane,PRT_1,methane,twh,4.357810668177553
11,9,biofuel_to_methane,PRT_2,methane,twh,3.478633351538875
12,9,biofuel_to_methanol,PRT_1,methanol,twh,0.7611415466889973
13,9,biofuel_to_methanol,PRT_2,methanol,twh,6.143716250633265
14,9,ccgt,PRT_1,electricity,twh,0.0020555739863425
15,9,ccgt,PRT_2,electricity,twh,0.003139621882771
16,9,chp_biofuel_extraction,PRT_1,electricity,twh,0.0070750372885047
17,9,chp_biofuel_extraction,PRT_2,electricity,twh,0.0030571858789296
18,9,chp_hydrogen,PRT_1,electricity,twh,0.0015391567122255
19,9,chp_hydrogen,PRT_2,electricity,twh,0.0015390280854121001
20,9,chp_methane_extraction,PRT_1,electricity,twh,0.0016148498262135
21,9,chp_methane_extraction,PRT_2,electricity,twh,0.0009813202938027
22,9,chp_wte_back_pressure,PRT_1,electricity,twh,0.22339096371211362
23,9,chp_wte_back_pressure,PRT_2,electricity,twh,0.2186473227618819
26,9,el_import,ESP,electricity,twh,12.177182668818968
31,9,electrolysis,PRT_1,hydrogen,twh,2.6905930525052115
32,9,electrolysis,PRT_2,hydrogen,twh,24.81522430214356
33,9,existing_pv,PRT_1,electricity,twh,1.7623094820644656
34,9,existing_wind,PRT_1,electricity,twh,16.111636970137976
38,9,heat_storage_big,PRT_1,heat,twh,0.049858731122832
39,9,heat_storage_big,PRT_2,heat,twh,0.0648578841907624
40,9,heat_storage_small,PRT_1,heat,twh,9.501585743786716
41,9,heat_storage_small,PRT_2,heat,twh,21.49241281464455
48,9,hydro_reservoir,PRT_1,electricity,twh,2.160591715022328
49,9,hydro_reservoir,PRT_2,electricity,twh,0.3941202889956185
50,9,hydro_run_of_river,PRT_1,electricity,twh,2.6789576769981256
51,9,hydro_run_of_river,PRT_2,electricity,twh,0.3413361061551799
64,9,methane_boiler,PRT_1,heat,twh,0.0046776845311435
65,9,methane_boiler,PRT_2,heat,twh,0.0007608454156366
66,9,methane_storage,PRT_1,methane,twh,5.796287046910781
67,9,methane_storage,PRT_2,methane,twh,5.698808312935079
68,9,open_field_pv,PRT_1,electricity,twh,18.230683171316766
69,9,pumped_hydro,PRT_1,electricity,twh,3.934226863592855
70,9,pumped_hydro,PRT_2,electricity,twh,0.6713975176485029
71,9,roof_mounted_pv,PRT_1,electricity,twh,0.011995546271541093
72,9,waste_supply,PRT_1,waste,twh,1.0285158712525195
73,9,waste_supply,PRT_2,waste,twh,1.0066015928803935
74,9,wind_offshore,PRT_1,electricity,twh,0.007256953322935884
75,9,wind_onshore,PRT_1,electricity,twh,93.18309047159312
0,10,battery,PRT_1,electricity,twh,0.0043158213595001
1,10,battery,PRT_2,electricity,twh,0.0062368934857359
2,10,biofuel_boiler,PRT_1,heat,twh,4.358739508748847
3,10,biofuel_boiler,PRT_2,heat,twh,0.0018957455177859
4,10,biofuel_supply,PRT_1,biofuel,twh,20.91183123407848
5,10,biofuel_supply,PRT_2,biofuel,twh,16.112422339682045
6,10,biofuel_to_diesel,PRT_1,diesel,twh,0.001864213259266
7,10,biofuel_to_diesel,PRT_2,diesel,twh,1.0142167791242769
10,10,biofuel_to_methane,PRT_1,methane,twh,4.369416794512129
11,10,biofuel_to_methane,PRT_2,methane,twh,3.4752792262355485
12,10,biofuel_to_methanol,PRT_1,methanol,twh,0.7607544094143703
13,10,biofuel_to_methanol,PRT_2,methanol,twh,6.14328958199364
14,10,ccgt,PRT_1,electricity,twh,0.0065622191879639
15,10,ccgt,PRT_2,electricity,twh,0.005394146749303
16,10,chp_biofuel_extraction,PRT_1,electricity,twh,0.0085508874062228
17,10,chp_biofuel_extraction,PRT_2,electricity,twh,0.0031155667733261004
18,10,chp_hydrogen,PRT_1,electricity,twh,0.0011298560794945
19,10,chp_hydrogen,PRT_2,electricity,twh,0.0010756689955783
20,10,chp_methane_extraction,PRT_1,electricity,twh,0.0015439763467907002
21,10,chp_methane_extraction,PRT_2,electricity,twh,0.0005886783744372
22,10,chp_wte_back_pressure,PRT_1,electricity,twh,0.22326782771476839
23,10,chp_wte_back_pressure,PRT_2,electricity,twh,0.2185226404752258
26,10,el_import,ESP,electricity,twh,16.661858480306368
31,10,electrolysis,PRT_1,hydrogen,twh,27.50685098226973
32,10,electrolysis,PRT_2,hydrogen,twh,0.0023452922554832
33,10,existing_pv,PRT_1,electricity,twh,1.7648858079199852
34,10,existing_wind,PRT_1,electricity,twh,16.213108972316007
38,10,heat_storage_big,PRT_1,heat,twh,0.1109030041750829
39,10,heat_storage_big,PRT_2,heat,twh,0.1361046761399725
40,10,heat_storage_small,PRT_1,heat,twh,11.27318114550435
41,10,heat_storage_small,PRT_2,heat,twh,16.833733606915864
48,10,hydro_reservoir,PRT_1,electricity,twh,2.15749556448268
49,10,hydro_reservoir,PRT_2,electricity,twh,0.3938193323633969
50,10,hydro_run_of_river,PRT_1,electricity,twh,2.6771004657459203
51,10,hydro_run_of_river,PRT_2,electricity,twh,0.3683147703084334
64,10,methane_boiler,PRT_1,heat,twh,0.0053367341576515
65,10,methane_boiler,PRT_2,heat,twh,0.0006965504551221
66,10,methane_storage,PRT_1,methane,twh,5.703214597748615
67,10,methane_storage,PRT_2,methane,twh,5.659772871558233
68,10,open_field_pv,PRT_1,electricity,twh,27.98758985335573
69,10,pumped_hydro,PRT_1,electricity,twh,3.669410979451355
70,10,pumped_hydro,PRT_2,electricity,twh,0.6264515370749548
71,10,roof_mounted_pv,PRT_1,electricity,twh,0.013380474483934287
72,10,waste_supply,PRT_1,waste,twh,1.0282309077911531
73,10,waste_supply,PRT_2,waste,twh,1.006316629418984
74,10,wind_offshore,PRT_1,electricity,twh,0.006993296612159949
75,10,wind_onshore,PRT_1,electricity,twh,79.07203990734664
0,11,battery,PRT_1,electricity,twh,0.0264274378086272
1,11,battery,PRT_2,electricity,twh,0.0421578230478254
2,11,biofuel_boiler,PRT_1,heat,twh,0.0900029974546254
3,11,biofuel_boiler,PRT_2,heat,twh,0.0094136829680612
4,11,biofuel_supply,PRT_1,biofuel,twh,9.49008548705628
5,11,biofuel_supply,PRT_2,biofuel,twh,16.133339119982267
6,11,biofuel_to_diesel,PRT_1,diesel,twh,1.070119150923973
7,11,biofuel_to_diesel,PRT_2,diesel,twh,1.0082339859095684
10,11,biofuel_to_methane,PRT_1,methane,twh,4.413820250366098
11,11,biofuel_to_methane,PRT_2,methane,twh,3.486044836018628
12,11,biofuel_to_methanol,PRT_1,methanol,twh,0.7614258197678523
13,11,biofuel_to_methanol,PRT_2,methanol,twh,6.134770071575624
14,11,ccgt,PRT_1,electricity,twh,0.0251675815856494
15,11,ccgt,PRT_2,electricity,twh,0.0184565428200277
16,11,chp_biofuel_extraction,PRT_1,electricity,twh,0.0342275133046415
17,11,chp_biofuel_extraction,PRT_2,electricity,twh,0.0167214390321187
18,11,chp_hydrogen,PRT_1,electricity,twh,0.0074615230062353
19,11,chp_hydrogen,PRT_2,electricity,twh,0.0077398627993396
20,11,chp_methane_extraction,PRT_1,electricity,twh,0.0081752660698502
21,11,chp_methane_extraction,PRT_2,electricity,twh,0.0054116565240888
22,11,chp_wte_back_pressure,PRT_1,electricity,twh,0.2247305115252716
23,11,chp_wte_back_pressure,PRT_2,electricity,twh,0.220075742564205
26,11,el_import,ESP,electricity,twh,17.770961062681025
31,11,electrolysis,PRT_1,hydrogen,twh,10.208311487338372
32,11,electrolysis,PRT_2,hydrogen,twh,19.095068179209417
33,11,existing_pv,PRT_1,electricity,twh,1.6861541128964777
34,11,existing_wind,PRT_1,electricity,twh,16.18056805408512
38,11,heat_storage_big,PRT_1,heat,twh,0.2956412005056741
39,11,heat_storage_big,PRT_2,heat,twh,0.434849304836046
40,11,heat_storage_small,PRT_1,heat,twh,21.215781627142484
41,11,heat_storage_small,PRT_2,heat,twh,25.546039244958067
48,11,hydro_reservoir,PRT_1,electricity,twh,2.173000575607468
49,11,hydro_reservoir,PRT_2,electricity,twh,0.3951090897782271
50,11,hydro_run_of_river,PRT_1,electricity,twh,2.685545977004323
51,11,hydro_run_of_river,PRT_2,electricity,twh,0.3659967196074978
64,11,methane_boiler,PRT_1,heat,twh,0.0113237112325453
65,11,methane_boiler,PRT_2,heat,twh,0.0041508086988504
66,11,methane_storage,PRT_1,methane,twh,5.760379555787112
67,11,methane_storage,PRT_2,methane,twh,5.80741858646433
68,11,open_field_pv,PRT_1,electricity,twh,49.19510102302989
69,11,pumped_hydro,PRT_1,electricity,twh,5.3323017506627615
70,11,pumped_hydro,PRT_2,electricity,twh,1.1551344225194629
71,11,roof_mounted_pv,PRT_1,electricity,twh,0.052067626755393843
72,11,waste_supply,PRT_1,waste,twh,1.0298566831336418
73,11,waste_supply,PRT_2,waste,twh,1.0079424047615138
74,11,wind_offshore,PRT_1,electricity,twh,0.0568176205053854
75,11,wind_onshore,PRT_1,electricity,twh,62.02919911157919
0,12,battery,PRT_1,electricity,twh,0.0460142113816495
1,12,battery,PRT_2,electricity,twh,0.2541311511259416
2,12,biofuel_boiler,PRT_1,heat,twh,0.1282761235147381
3,12,biofuel_boiler,PRT_2,heat,twh,0.0042956372972316
4,12,biofuel_supply,PRT_1,biofuel,twh,28.267447375782016
5,12,biofuel_supply,PRT_2,biofuel,twh,16.137139617442255
6,12,biofuel_to_diesel,PRT_1,diesel,twh,0.0043997782940299
7,12,biofuel_to_diesel,PRT_2,diesel,twh,1.0077290560395504
10,12,biofuel_to_methane,PRT_1,methane,twh,4.417174729927912
11,12,biofuel_to_methane,PRT_2,methane,twh,3.618814662174135
12,12,biofuel_to_methanol,PRT_1,methanol,twh,0.7621256696470948
13,12,biofuel_to_methanol,PRT_2,methanol,twh,6.022883549333679
14,12,ccgt,PRT_1,electricity,twh,0.0261556942545167
15,12,ccgt,PRT_2,electricity,twh,0.0104465765814582
16,12,chp_biofuel_extraction,PRT_1,electricity,twh,0.0368967935890506
17,12,chp_biofuel_extraction,PRT_2,electricity,twh,0.011701289242898101
18,12,chp_hydrogen,PRT_1,electricity,twh,0.0051460064961403994
19,12,chp_hydrogen,PRT_2,electricity,twh,0.0055877608001674
20,12,chp_methane_extraction,PRT_1,electricity,twh,0.0087852583284573
21,12,chp_methane_extraction,PRT_2,electricity,twh,0.00444447120392
22,12,chp_wte_back_pressure,PRT_1,electricity,twh,0.22485026605752118
23,12,chp_wte_back_pressure,PRT_2,electricity,twh,0.220240661975219
26,12,el_import,ESP,electricity,twh,10.916807776150875
31,12,electrolysis,PRT_1,hydrogen,twh,4.5533286793957
32,12,electrolysis,PRT_2,hydrogen,twh,20.17805131662869
33,12,existing_pv,PRT_1,electricity,twh,1.7307835102563498
34,12,existing_wind,PRT_1,electricity,twh,16.22903538772396
38,12,heat_storage_big,PRT_1,heat,twh,0.2761622961731583
39,12,heat_storage_big,PRT_2,heat,twh,0.3893559929448809
40,12,heat_storage_small,PRT_1,heat,twh,20.642956424095917
41,12,heat_storage_small,PRT_2,heat,twh,24.4866202146709
48,12,hydro_reservoir,PRT_1,electricity,twh,2.171382990198752
49,12,hydro_reservoir,PRT_2,electricity,twh,0.3948989800968051
50,12,hydro_run_of_river,PRT_1,electricity,twh,2.6839016794837844
51,12,hydro_run_of_river,PRT_2,electricity,twh,0.3851323465028552
64,12,methane_boiler,PRT_1,heat,twh,0.0179888443289709
65,12,methane_boiler,PRT_2,heat,twh,0.0026177921519912
66,12,methane_storage,PRT_1,methane,twh,5.604897668210764
67,12,methane_storage,PRT_2,methane,twh,5.733350265174021
68,12,open_field_pv,PRT_1,electricity,twh,43.38201963471134
69,12,pumped_hydro,PRT_1,electricity,twh,5.794067656349537
70,12,pumped_hydro,PRT_2,electricity,twh,1.149394761452461
71,12,roof_mounted_pv,PRT_1,electricity,twh,0.08315669908186078
72,12,waste_supply,PRT_1,waste,twh,1.0299065041717983
73,12,waste_supply,PRT_2,waste,twh,1.00799222579984
74,12,wind_offshore,PRT_1,electricity,twh,0.1149755391104966
75,12,wind_onshore,PRT_1,electricity,twh,67.06087911337472
0,13,battery,PRT_1,electricity,twh,0.0295792376724664
1,13,battery,PRT_2,electricity,twh,0.1536691060951158
